"Code AGB","Code CIQUAL","Groupe d'aliment","Sous-groupe d'aliment","Nom du Produit en Français","LCI Name","code saison","code avion","Livraison","Matériau d'emballage","Préparation","DQR","Score unique EF","Changement climatique","Appauvrissement de la couche d'ozone","Rayonnements ionisants","Formation photochimique d'ozone","Particules fines","Effets toxicologiques sur la santé humaine : substances non-cancérogènes","Effets toxicologiques sur la santé humaine : substances cancérogènes","Acidification terrestre et eaux douces","Eutrophisation eaux douces","Eutrophisation marine","Eutrophisation terrestre","Écotoxicité pour écosystèmes aquatiques d'eau douce","Utilisation du sol","Épuisement des ressources eau","Épuisement des ressources énergétiques","Épuisement des ressources minéraux"
"13153",13153,"fruits, légumes, légumineuses et oléagineux","fruits","Purée de fruits, tout type de fruits, type ""compote sans sucres ajoutés""","Fruits puree, without sugar added","2",0,"Glacé","PS","Pas de préparation",1.98,0.12861913,0.80017284,9.491714e-8,0.62976965,0.0025396922,4.3174754e-8,9.8224496e-9,5.4742132e-10,0.0043299643,0.000082723762,0.0018490713,0.01508312,8.4062909,19.129589,4.7515128,22.842916,0.0000048344276
"20089",20089,"fruits, légumes, légumineuses et oléagineux","légumes","Radis noir, cru","Radish, black, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.68,0.056485064,0.60184735,7.5731818e-8,0.087995929,0.0021541971,2.9449146e-8,6.3009602e-9,2.2818373e-10,0.0030320313,0.00016916831,0.0012083015,0.0082151934,3.27781517,4.3706848,0.53553756,8.2585854,0.0000037680673
"20045",20045,"fruits, légumes, légumineuses et oléagineux","légumes","Radis rouge, cru","Radish, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.43,0.056485064,0.60184735,7.5731818e-8,0.087995929,0.0021541971,2.9449146e-8,6.3009602e-9,2.2818373e-10,0.0030320313,0.00016916831,0.0012083015,0.0082151934,3.27781517,4.3706848,0.53553756,8.2585854,0.0000037680673
"13044",13044,"fruits, légumes, légumineuses et oléagineux","fruits","Raisin blanc, à gros grain (type Italia ou Dattier), cru","Grape, white, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.46,0.08169868699999999,0.45672809,8.6172835e-8,0.085404165,0.0017146638,2.46761e-8,8.7338713e-9,2.3031773e-10,0.0023945871,0.000095663458,0.0013244386,0.0068794409,4.607339570000001,22.96328,4.9327188,6.5291481,0.0000034233574
"13045",13045,"fruits, légumes, légumineuses et oléagineux","fruits","Raisin noir, cru","Grape, red, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.46,0.08169868699999999,0.45672809,8.6172835e-8,0.085404165,0.0017146638,2.46761e-8,8.7338713e-9,2.3031773e-10,0.0023945871,0.000095663458,0.0013244386,0.0068794409,4.607339570000001,22.96328,4.9327188,6.5291481,0.0000034233574
"13112",13112,"fruits, légumes, légumineuses et oléagineux","fruits","Raisin, cru","Grape, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.46,0.08169868699999999,0.45672809,8.6172835e-8,0.085404165,0.0017146638,2.46761e-8,8.7338713e-9,2.3031773e-10,0.0023945871,0.000095663458,0.0013244386,0.0068794409,4.607339570000001,22.96328,4.9327188,6.5291481,0.0000034233574
"13046",13046,"fruits, légumes, légumineuses et oléagineux","fruits","Raisin, sec","Raisin","2",0,"Ambiant (moyen)","LDPE","Pas de préparation",2.75,0.26133073,1.0392383,1.3273138e-7,0.20870363,0.0036996368,4.9237914e-8,2.8599293e-8,5.7616688e-10,0.0060682331,0.00034315658,0.0040734565,0.015810284,13.655049000000002,85.048137,19.472182,17.131164,0.0000098300056
"13047",13047,"fruits, légumes, légumineuses et oléagineux","fruits","Rhubarbe, tige, crue","Rhubarb, stalk, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",3.12,0.075658608,0.7167487,1.0233735e-7,0.047605089,0.002506504,6.0066249e-8,1.6052496e-8,4.6565136e-10,0.0066488276,0.000072445427,0.0052933363,0.030906165,5.1134026,33.432512,0.081456167,6.3660817,0.0000027279409
"13048",13048,"fruits, légumes, légumineuses et oléagineux","fruits","Rhubarbe, tige, cuite, sucrée","Rhubarb, stalk, cooked, with sugar","2",0,"Ambiant (moyen)","Verre","Cuisson à l'eau",3.61,0.19049401,1.7663195,2.7308575e-7,0.30268418,0.0067087827,1.7666784e-7,2.6700804e-8,9.4716806e-10,0.015714114,0.00021587881,0.0073516609,0.04997156,10.6924721,48.035065,0.3201474,24.971947,0.000010425715
"20217",20217,"fruits, légumes, légumineuses et oléagineux","légumes","Roquette, crue","Roman rocket, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.6,0.12057694000000001,0.94106622,1.1823207e-7,0.33004301,0.0028706725,6.892573e-8,2.8607203e-8,8.3163967e-10,0.0051127084,0.00012505469,0.0023595334,0.026993532,7.3284549000000005,3.2448931,3.3103288,15.346496,0.0000061571744
"4039",4039,"fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Rostis ou Galette de pomme de terre","Rostis or Potatoes cake","2",0,"Glacé","LDPE","Four",2.81,0.19022619,1.181178,1.1476578e-7,1.2246918,0.0035546393,1.0646961e-7,1.8058027e-8,8.7494152e-10,0.013532285,0.00025740441,0.0045153459,0.052900755,13.521905799999999,45.567527,1.8629479,36.852625,0.000009490302
"20201",20201,"fruits, légumes, légumineuses et oléagineux","légumes","Rutabaga, cru","Rutabaga or Swede, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.6,0.065009058,0.45782909,7.888111e-8,0.085374657,0.0014983497,2.7398483e-8,9.851858e-9,2.869461e-10,0.0024698032,0.000071353809,0.0016046779,0.0075747773,20.1720607,10.817237,2.201265,6.1503427,0.000002860697
"20165",20165,"fruits, légumes, légumineuses et oléagineux","légumes","Rutabaga, cuit","Rutabaga or Swede, cooked","2",0,"Ambiant (moyen)","PP","Cuisson à l'eau",3,0.11647404,0.94463169,1.1298715e-7,0.35201707,0.0025587066,4.203519e-8,1.285544e-8,4.4153961e-10,0.0038657945,0.00012032831,0.0020902158,0.010829003,24.398659199999997,13.212644,2.7388731,19.913137,0.0000058312309
"13134",13134,"fruits, légumes, légumineuses et oléagineux","fruits","Salade de fruits, crue","Fruit salad, raw","2",0,"Ambiant (moyen)","PP","Pas de préparation",2.43,0.20808625,1.0994467,1.147857e-7,0.16193868,0.0035048516,6.8751007e-8,3.1729879e-8,9.7548968e-10,0.0075169541,0.00019371227,0.0035031274,0.028734897,20.0517627,32.417832,12.256862,15.627234,0.0000094430479
"20012",20012,"fruits, légumes, légumineuses et oléagineux","légumes","Salade ou chicorée frisée, crue","Curly endive, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.74,0.087245337,0.62544862,8.809751e-8,0.24735291,0.0020714733,5.1120744e-8,2.1241997e-8,6.1290101e-10,0.0037832083,0.000079954425,0.0016763197,0.020029649,5.1272506,2.3850823,2.47996,11.459853,0.000004601638
"25604",25604,"fruits, légumes, légumineuses et oléagineux","légumes","Salade verte, crue, sans assaisonnement","Green salad, raw, without seasoning","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.6,0.12057694000000001,0.94106622,1.1823207e-7,0.33004301,0.0028706725,6.892573e-8,2.8607203e-8,8.3163967e-10,0.0051127084,0.00012505469,0.0023595334,0.026993532,7.3284549000000005,3.2448931,3.3103288,15.346496,0.0000061571744
"20283",20283,"fruits, légumes, légumineuses et oléagineux","légumes","Salicorne (Salicornia sp.), fraîche","Glasswort (Salicornia sp.), fresh","2",0,"Glacé","Pas d'emballage","Pas de préparation",2.21,0.15893464,1.1746818,1.8921679e-7,0.81572539,0.0054289531,1.1193582e-7,8.9686779e-9,9.4869888e-10,0.013755405,0.00027407551,0.0018440424,0.017333834,7.5961213,4.8287914,0.48457352,30.502104,0.000015497064
"20197",20197,"fruits, légumes, légumineuses et oléagineux","légumes","Salsifis noir, cru","Salsify, black, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.6,0.065009058,0.45782909,7.888111e-8,0.085374657,0.0014983497,2.7398483e-8,9.851858e-9,2.869461e-10,0.0024698032,0.000071353809,0.0016046779,0.0075747773,20.1720607,10.817237,2.201265,6.1503427,0.000002860697
"20081",20081,"fruits, légumes, légumineuses et oléagineux","légumes","Salsifis, appertisé, égoutté","Salsify, canned, drained","2",0,"Ambiant (long)","Acier","Micro-onde",3.1,0.12060854,1.0563026,1.5314523e-7,0.32944331,0.0033466232,5.4096037e-8,1.3031527e-8,2.0359343e-9,0.0042944103,0.00023753963,0.0023938621,0.012598922,21.7443263,11.544912,2.2125233,19.441446,0.0000047588636
"20046",20046,"fruits, légumes, légumineuses et oléagineux","légumes","Salsifis, cuit","Salsify, cooked","2",0,"Ambiant (moyen)","PP","Cuisson à l'eau",3,0.11290793,0.93488703,1.1194876e-7,0.29028974,0.0025306389,4.1436537e-8,1.2697532e-8,4.3157636e-10,0.0038066721,0.00011697035,0.0020772356,0.010727841,24.3615315,13.152622,2.7343968,18.562115,0.0000054466455
"20237",20237,"fruits, légumes, légumineuses et oléagineux","légumes","Salsifis, surgelé, cru","Salsify, frozen, raw","2",0,"Congelé","LDPE","Pas de préparation",3.1,0.10153115,0.70467707,7.7718781e-8,0.4952543,0.0021499385,3.4850428e-8,1.0445221e-8,3.746268e-10,0.0035047946,0.00014567765,0.0016887357,0.0095820391,19.5555509,11.063766,2.2341415,18.748031,0.0000058238841
"20090",20090,"fruits, légumes, légumineuses et oléagineux","légumes","Scarole, crue","Escaroles","2",0,"Glacé","Pas d'emballage","Pas de préparation",2.6,0.1583464,1.0983115,1.2769414e-7,0.96673258,0.0031473129,7.5030887e-8,3.0204884e-8,9.3103536e-10,0.0057076708,0.00015912975,0.0024906764,0.028008245,7.654726800000001,3.8569111,3.3211571,29.10646,0.000010110002
"15010",15010,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Sésame, graine","Sesame seed","2",0,"Ambiant (long)","LDPE","Pas de préparation",4.12,1.0186144000000001,5.1846011,4.6273471e-7,0.39890597,0.026532039,7.8147406e-7,2.6943196e-7,1.1969516e-8,0.1174544,0.0028477124,0.084850717,0.49562344,37.0303114,1106.3928,3.3824309,48.965631,0.000038868745
"15035",15035,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Sésame, graine décortiquée","Sesame seed, husked","2",0,"Ambiant (long)","LDPE","Pas de préparation",4.4,1.0186144000000001,5.1846011,4.6273471e-7,0.39890597,0.026532039,7.8147406e-7,2.6943196e-7,1.1969516e-8,0.1174544,0.0028477124,0.084850717,0.49562344,37.0303114,1106.3928,3.3824309,48.965631,0.000038868745
"15038",15038,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Sésame, grillé, graine décortiquée","Sesame seed, grilled, husked","2",0,"Ambiant (long)","LDPE","Pas de préparation",4.4,1.0186144000000001,5.1846011,4.6273471e-7,0.39890597,0.026532039,7.8147406e-7,2.6943196e-7,1.1969516e-8,0.1174544,0.0028477124,0.084850717,0.49562344,37.0303114,1106.3928,3.3824309,48.965631,0.000038868745
"20901",20901,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Soja, graine entière","Soybean, whole grain","2",0,"Ambiant (long)","LDPE","Pas de préparation",3.42,0.16463054000000002,1.560839,9.4671125e-8,0.15799475,0.0049698942,6.640125e-8,1.4892129e-8,2.2856812e-9,0.0084435665,0.0006217392,0.011008814,0.030079103,35.234094,180.44216,0.35751883,13.06402,0.0000053412837
"13126",13126,"fruits, légumes, légumineuses et oléagineux","fruits","Sureau, baie, crue","Elderberry, berries, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.68,0.17387271999999998,0.87249809,9.9371135e-8,0.089794377,0.003759572,1.8253028e-7,5.7135707e-8,1.1565047e-9,0.024942861,0.0002414218,0.010269324,0.10841619,21.033762199999998,99.651739,0.17812488,8.551384,0.0000063288384
"15203",15203,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Tahin ou Purée de sésame","Tahini (sesame paste)","2",0,"Ambiant (long)","LDPE","Pas de préparation",4.12,0.53269903,2.7760667,2.6796461e-7,0.61554665,0.01349173,3.9778162e-7,1.2584099e-7,5.9336773e-9,0.059087246,0.0013507381,0.041710278,0.24863053,26.2242173,532.38309,1.6878734,35.928243,0.000019314212
"13080",13080,"fruits, légumes, légumineuses et oléagineux","fruits","Tamarin, fruit immature, pulpe, cru","Tamarind, mature fruit, pulp, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.92,0.12016768,0.48961605,8.8758734e-8,0.032225854,0.0016934609,5.6895253e-8,4.0025201e-9,4.7794842e-10,0.006992012,0.00010973042,0.0030739923,0.029416555,6.3575259,95.192583,7.2507243,4.8663888,0.000001998864
"4000",4000,"fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Tapioca ou Perles du Japon, cru","Tapioca, raw","2",0,"Ambiant (moyen)","Carton","Pas de préparation",2.97,0.1040302,0.80113611,1.1977698e-7,0.085301562,0.0050045038,7.3630566e-8,2.1551774e-8,5.4704247e-10,0.010920796,0.00015734362,0.0037917853,0.038005007,9.232908,29.425205,1.1174435,9.9030075,0.0000035855614
"53200",53200,"fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Taro, tubercule, cru","Taro, tuber, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.6,0.087163832,0.62996196,9.4575538e-8,0.068858068,0.0042571382,6.0733108e-8,2.0289904e-8,4.6904537e-10,0.0098455934,0.000096503422,0.0033480035,0.034859238,8.1673128,23.318459,1.0706475,7.5406314,0.0000028603684
"53201",53201,"fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Taro, tubercule, cuit","Taro, tuber, cooked","2",0,"Ambiant (moyen)","PP","Cuisson à l'eau",3,0.16599104,1.3541477,1.5438774e-7,0.30400378,0.0069455469,9.7361539e-8,3.0206934e-8,7.7412787e-10,0.015059574,0.00017568816,0.0049922407,0.051705197,12.4603974,33.780465,1.7142329,23.668302,0.0000064098073
"20158",20158,"fruits, légumes, légumineuses et oléagineux","légumes","Tétragone cornue, cuite","New Zealand spinach, cooked","2",0,"Ambiant (moyen)","PP","Cuisson à l'eau",2.98,0.087694697,0.80368403,9.5313444e-8,0.41758022,0.0021262676,3.5837631e-8,9.0629173e-9,3.3230889e-10,0.0031376968,0.000089124498,0.0024376978,0.0089223281,15.191256200000002,-19.439223,0.50211318,19.482059,0.0000068160307
"20172",20172,"fruits, légumes, légumineuses et oléagineux","légumes","Tomate cerise, crue","Tomato, cherry, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.6,0.067171448,0.58155648,9.1996522e-8,0.10772816,0.0016346303,3.2559971e-8,1.5236062e-8,4.9803267e-10,0.0028253118,0.000071985316,0.0014082105,0.010044667,3.4947896000000003,-2.305765,1.8921083,8.7244137,0.0000043379334
"20047_2",20047,"fruits, légumes, légumineuses et oléagineux","légumes","Tomate de saison, crue","Tomato, in season, raw","1",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.26,0.067171448,0.58155648,9.1996522e-8,0.10772816,0.0016346303,3.2559971e-8,1.5236062e-8,4.9803267e-10,0.0028253118,0.000071985316,0.0014082105,0.010044667,3.4947896000000003,-2.305765,1.8921083,8.7244137,0.0000043379334
"20047_3",20047,"fruits, légumes, légumineuses et oléagineux","légumes","Tomate hors saison, crue","Tomato, off season, raw","0",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.26,0.18737790000000001,1.9572213,2.9798091e-7,0.17978141,0.0044287191,1.2379266e-7,1.6112046e-8,2.2733079e-9,0.0081612244,0.00041153058,0.0028474648,0.023854114,18.0140822,6.6163151,2.6092471,28.951932,0.000010650589
"20119",20119,"fruits, légumes, légumineuses et oléagineux","légumes","Tomate verte, crue","Tomato, green, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.45,0.091555741,0.70339467,1.0030757e-7,0.10384448,0.00232548,6.7905104e-8,1.6848485e-8,1.3056586e-9,0.0044440895,0.00010927048,0.0016063797,0.015099826,10.5651274,1.6841283,2.2901307,9.9787264,0.0000064550302
"20068",20068,"fruits, légumes, légumineuses et oléagineux","légumes","Tomate, concentré, appertisé","Tomato paste, concentrated, canned","2",0,"Ambiant (long)","Acier","Pas de préparation",2.78,0.37947959,2.8219605,4.1109424e-7,0.38193404,0.0084159143,1.5401469e-7,7.4123005e-8,3.6800153e-9,0.015967494,0.00049224075,0.0068355724,0.048581831,14.6591736,-13.328702,15.942127,45.581256,0.000017155186
"20260",20260,"fruits, légumes, légumineuses et oléagineux","légumes","Tomate, coulis, appertisé (purée de tomates mi-réduite à 11%)","Tomato coulis, canned (tomato puree semi-reduced 11%)","2",0,"Ambiant (long)","Acier","Micro-onde",3.11,0.10282916,0.66989659,9.3006266e-8,0.9375481,0.0024536094,4.257853e-8,1.0646093e-8,1.4535599e-9,0.0033505819,0.00015999434,0.0012045161,0.0099023442,3.0134561,0.32770063,1.186125,26.684034,0.0000049537759
"20047_1",20047,"fruits, légumes, légumineuses et oléagineux","légumes","Tomate, crue","Tomato, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.32,0.091555741,0.70339467,1.0030757e-7,0.10384448,0.00232548,6.7905104e-8,1.6848485e-8,1.3056586e-9,0.0044440895,0.00010927048,0.0016063797,0.015099826,10.5651274,1.6841283,2.2901307,9.9787264,0.0000064550302
"20268",20268,"fruits, légumes, légumineuses et oléagineux","légumes","Tomate, double concentré, appertisé","Tomato paste, double concentrate, canned","2",0,"Ambiant (long)","Acier","Pas de préparation",2.95,0.59047339,4.1278393,5.9280145e-7,0.60050146,0.013021045,2.4266198e-7,1.3697169e-7,5.5467395e-9,0.026285393,0.00067252019,0.012177638,0.085797416,24.066577000000002,-30.799277,24.564605,68.325083,0.000031156611
"20048",20048,"fruits, légumes, légumineuses et oléagineux","légumes","Tomate, pelée, appertisée, égouttée","Tomato, peeled, canned, drained","2",0,"Ambiant (long)","Acier","Micro-onde",3.11,0.17004208,1.260577,1.4973035e-7,1.4608407,0.0041094465,6.92092e-8,1.7467779e-8,2.3487322e-9,0.0054529269,0.00028746218,0.0021464172,0.016319602,5.6935535,0.60135895,1.9045068,41.962596,0.0000077157644
"20242",20242,"fruits, légumes, légumineuses et oléagineux","légumes","Tomate, pulpe et peau, bouillie/cuite à l'eau","Tomato, pulp and peel, boiled/cooked in water","2",0,"Ambiant (moyen)","PP","Cuisson à l'eau",2.72,0.1477471,1.2322028,1.3809262e-7,0.37814693,0.0035269718,8.9396283e-8,2.1040047e-8,1.6322614e-9,0.0061763762,0.00016486762,0.0020931615,0.019626688,13.1792709,2.5484335,2.8430098,24.484868,0.00001005825
"20289",20289,"fruits, légumes, légumineuses et oléagineux","légumes","Tomate, pulpe et peau, rôtie/cuite au four","Tomato, roasted/baked, with skin","2",0,"Ambiant (moyen)","PP","Four",2.72,0.16721612,1.2120273,1.3581622e-7,0.80334013,0.0036275786,9.3076825e-8,2.1979006e-8,1.6825237e-9,0.0064795149,0.00018497284,0.0021633838,0.020121257,13.007909399999999,2.914058,2.8430797,32.469386,0.00001260533
"20169",20169,"fruits, légumes, légumineuses et oléagineux","légumes","Tomate, pulpe, appertisée","Tomato pulp, canned","2",0,"Ambiant (long)","Acier","Micro-onde",3.03,0.13071537,0.91496613,1.1654073e-7,1.1546588,0.0031406056,5.3627425e-8,1.3476367e-8,1.8249612e-9,0.0042228314,0.00021287994,0.0015953048,0.012564823,4.1254114,0.44123972,1.484177,33.023012,0.0000060997073
"20170",20170,"fruits, légumes, légumineuses et oléagineux","légumes","Tomate, purée, appertisée","Tomato puree, canned","2",0,"Ambiant (long)","Acier","Micro-onde",3.11,0.10282916,0.66989659,9.3006266e-8,0.9375481,0.0024536094,4.257853e-8,1.0646093e-8,1.4535599e-9,0.0033505819,0.00015999434,0.0012045161,0.0099023442,3.0134561,0.32770063,1.186125,26.684034,0.0000049537759
"20189",20189,"fruits, légumes, légumineuses et oléagineux","légumes","Tomate, séchée","Tomato, dried","2",0,"Ambiant (moyen)","Verre","Pas de préparation",2.54,1.7886035,7.484192,8.6405653e-7,22.80675,0.02137451,4.9581097e-7,2.2418664e-7,7.7705043e-9,0.049401418,0.0014484474,0.020967398,0.14511989,38.263638,-42.22058,28.361308,553.79108,0.000081053945
"20256",20256,"fruits, légumes, légumineuses et oléagineux","légumes","Tomate, séchée, à l'huile","Tomato, dried, in oil","2",0,"Ambiant (moyen)","Verre","Pas de préparation",2.8,1.7886035,7.484192,8.6405653e-7,22.80675,0.02137451,4.9581097e-7,2.2418664e-7,7.7705043e-9,0.049401418,0.0014484474,0.020967398,0.14511989,38.263638,-42.22058,28.361308,553.79108,0.000081053945
"20196",20196,"fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Topinambour, cru","Jerusalem artichoke, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.57,0.059416504,0.50487197,6.6697807e-8,0.059778338,0.0017464029,4.9613831e-8,1.3677765e-8,3.7159362e-10,0.0054240779,0.000050693393,0.0044674331,0.025502559,3.9479447,29.238219,0.067939231,5.1135565,0.0000019835573
"20050",20050,"fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Topinambour, cuit","Jerusalem artichoke, cooked","2",0,"Ambiant (moyen)","Acier","Cuisson à l'eau",2.99,0.12277807,1.1281325,1.258632e-7,0.19280981,0.004149702,9.5091993e-8,2.1093518e-8,2.4267169e-9,0.0091702547,0.0002296279,0.0067294578,0.040037109,7.0029477,43.149161,0.20239422,14.094831,0.0000040319372
"15011",15011,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Tournesol, graine","Sunflower seed","2",0,"Ambiant (long)","LDPE","Pas de préparation",2.71,0.40033842999999997,3.2463161,2.2113454e-7,0.35953882,0.0092886578,1.8520543e-7,3.9295448e-8,7.7310491e-9,0.022555943,0.0014207582,0.028591423,0.103504,64.513625,543.07282,1.7972483,28.36253,0.000010402624
"15045",15045,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Tournesol, graine, grillé, salé","Sunflower seed, grilled, salted","2",0,"Ambiant (long)","LDPE","Pas de préparation",3.19,0.40033842999999997,3.2463161,2.2113454e-7,0.35953882,0.0092886578,1.8520543e-7,3.9295448e-8,7.7310491e-9,0.022555943,0.0014207582,0.028591423,0.103504,64.513625,543.07282,1.7972483,28.36253,0.000010402624
